cell_id,scale_km2,area_effective_km2,n_wells_raw,source_snapshot_overlap_n,pct_source_snapshot_overlap,coordinate_sites_n,coordinate_compression_n,coordinate_compression_pct,review_high_clusters_n,review_high_reduction_n,review_high_reduction_pct,review_all_clusters_n,review_all_reduction_n,review_all_reduction_pct,duplicate_candidate_wells_n,duplicate_candidate_wells_pct,high_duplicate_candidate_wells_n,high_duplicate_candidate_wells_pct,exact_colocation_wells_n,exact_colocation_wells_pct,nn_lt_100m_n,nn_lt_100m_pct,nn_lt_500m_n,nn_lt_500m_pct,nn_lt_1000m_n,nn_lt_1000m_pct,nearest_neighbor_median_m,documentary_domains_mean,documentary_domains_median,zero_domains_n,zero_domains_pct,fourplus_domains_n,fourplus_domains_pct,dated_domains_mean,dated_domains_median,source_core_pairs_comparable_n,source_core_pairs_matching_n,source_core_match_pct,specific_capacity_both_sources_n,specific_capacity_source_echo_n,specific_capacity_source_echo_pct,pumping_test_records_n,chem_sample_records_n,chem_result_records_n,hydraulic_parameter_records_n,chem_sample_records_per_well,hydraulic_parameter_records_per_well,analysis_status
SCALE-500-O00-00445,500,38.68587284355776,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00446,500,76.71402962153398,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00447,500,459.64717193543913,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00448,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00449,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00450,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00451,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00452,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00453,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15097.75,5.0,5.0,0.0,0.0,1.0,100.0,2.0,2.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,2.0,3.0,1.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00454,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00455,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00456,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00457,500,499.99999999998124,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00458,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00459,500,499.9999999999812,3,3.0,100.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1476.5,3.3333333333333335,4.0,0.0,0.0,2.0,66.66666666666667,0.6666666666666666,1.0,9.0,9.0,100.0,2.0,2.0,100.0,2.0,0.0,0.0,8.0,0.0,2.6666666666666665,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00460,500,499.9999999999812,10,8.0,80.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,4.0,40.0,7.0,70.0,881.225,3.0,4.0,2.0,20.0,6.0,60.0,0.6,0.5,24.0,24.0,100.0,6.0,6.0,100.0,4.0,4.0,5.0,24.0,0.4,2.4,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00461,500,499.9999999999812,4,2.0,50.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5277.43,3.25,3.5,0.0,0.0,2.0,50.0,0.25,0.0,8.0,8.0,100.0,2.0,2.0,100.0,1.0,1.0,1.0,8.0,0.25,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00462,500,499.9999999999812,8,2.0,25.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,2520.165,3.375,3.5,0.0,0.0,4.0,50.0,0.25,0.0,8.0,8.0,100.0,2.0,2.0,100.0,2.0,4.0,4.0,11.0,0.5,1.375,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00463,500,499.9999999999812,8,5.0,62.5,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,6.0,75.0,6.0,75.0,147.74,3.125,4.0,1.0,12.5,5.0,62.5,0.625,0.5,12.0,12.0,100.0,2.0,2.0,100.0,3.0,4.0,4.0,15.0,0.5,1.875,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00464,500,499.9999999999812,3,2.0,66.66666666666667,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10335.87,3.3333333333333335,4.0,0.0,0.0,2.0,66.66666666666667,0.6666666666666666,1.0,8.0,8.0,100.0,2.0,2.0,100.0,2.0,1.0,1.0,6.0,0.3333333333333333,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00465,500,499.9999999999812,4,1.0,25.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4491.285,3.0,3.0,0.0,0.0,0.0,0.0,0.25,0.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,6.0,0.0,1.5,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00466,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00467,500,499.9999999999812,2,1.0,50.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,100.0,2.0,100.0,70.34,4.5,4.5,0.0,0.0,2.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,3.0,4.0,4.0,1.5,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00468,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00469,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00470,500,499.9999999999812,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6077.05,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00471,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00472,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00473,500,499.9999999999812,3,2.0,66.66666666666667,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.66666666666667,3.0,100.0,459.73,4.333333333333333,4.0,0.0,0.0,3.0,100.0,1.6666666666666667,2.0,7.0,6.0,85.71428571428571,1.0,1.0,100.0,2.0,3.0,6.0,6.0,1.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00474,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00475,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00476,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00477,500,295.72339830428325,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8243.76,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,2.0,0.5,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00478,500,335.442542973424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00479,500,499.9999999999812,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42495.75,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00480,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00481,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23314.03,4.0,4.0,0.0,0.0,1.0,100.0,1.0,1.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,0.0,0.0,3.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00482,500,499.9999999999812,2,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.11,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00483,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00484,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00485,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00486,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00487,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00488,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00489,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00490,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00491,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19140.42,5.0,5.0,0.0,0.0,1.0,100.0,2.0,2.0,4.0,4.0,100.0,1.0,1.0,100.0,1.0,1.0,2.0,3.0,1.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00492,500,499.9999999999812,5,5.0,100.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,40.0,2.0,40.0,1904.15,3.8,4.0,0.0,0.0,4.0,80.0,1.0,1.0,16.0,16.0,100.0,3.0,3.0,100.0,4.0,2.0,3.0,13.0,0.4,2.6,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00493,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00494,500,499.9999999999812,12,3.0,25.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.666666666666668,5.0,41.666666666666664,1335.495,3.5833333333333335,4.0,0.0,0.0,8.0,66.66666666666667,0.25,0.0,12.0,12.0,100.0,3.0,3.0,100.0,3.0,7.0,7.0,17.0,0.5833333333333334,1.4166666666666667,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00495,500,499.9999999999812,3,1.0,33.333333333333336,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2890.88,3.6666666666666665,3.0,0.0,0.0,1.0,33.333333333333336,1.0,0.0,4.0,3.0,75.0,1.0,1.0,100.0,1.0,2.0,3.0,4.0,0.6666666666666666,1.3333333333333333,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00496,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00497,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19796.94,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00498,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13385.36,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00499,500,499.9999999999812,1,1.0,100.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13385.36,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,2.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00500,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00501,500,499.9999999999812,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,733.75,4.0,4.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00502,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00503,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00504,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00505,500,499.9999999999812,15,12.0,80.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,66.66666666666667,13.0,86.66666666666667,13.0,86.66666666666667,84.18,3.6666666666666665,4.0,1.0,6.666666666666667,13.0,86.66666666666667,0.9333333333333333,1.0,45.0,45.0,100.0,11.0,11.0,100.0,12.0,5.0,8.0,37.0,0.3333333333333333,2.466666666666667,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00506,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00507,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00508,500,499.9999999999812,22,9.0,40.90909090909091,22.0,0.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,36.36363636363637,17.0,77.27272727272727,18.0,81.81818181818181,183.72,2.6363636363636362,4.0,7.0,31.818181818181817,13.0,59.09090909090909,0.45454545454545453,0.0,32.0,32.0,100.0,8.0,8.0,100.0,8.0,8.0,9.0,31.0,0.36363636363636365,1.4090909090909092,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00509,500,88.11384683489594,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00510,500,404.9364239356963,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00511,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00512,500,499.9999999999812,2,2.0,100.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,100.0,2.0,100.0,84.26,3.5,3.5,0.0,0.0,1.0,50.0,1.0,1.0,8.0,8.0,100.0,2.0,2.0,100.0,2.0,0.0,0.0,6.0,0.0,3.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00513,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00514,500,499.9999999999812,2,1.0,50.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8990.95,1.5,1.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,1.5,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00515,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00516,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00517,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00518,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00519,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00520,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00521,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00522,500,499.9999999999812,2,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,2.0,100.0,2.0,100.0,70.35,4.0,4.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00523,500,499.9999999999812,7,6.0,85.71428571428571,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.571428571428573,4.0,57.142857142857146,4.0,57.142857142857146,130.64,3.857142857142857,4.0,0.0,0.0,6.0,85.71428571428571,0.8571428571428571,1.0,24.0,24.0,100.0,6.0,6.0,100.0,6.0,1.0,1.0,19.0,0.14285714285714285,2.7142857142857144,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00524,500,499.9999999999812,6,4.0,66.66666666666667,6.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.333333333333336,2.0,33.333333333333336,3319.145,2.1666666666666665,2.0,3.0,50.0,3.0,50.0,0.5,0.0,4.0,3.0,75.0,1.0,1.0,100.0,1.0,3.0,5.0,11.0,0.5,1.8333333333333333,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00525,500,499.9999999999812,41,14.0,34.146341463414636,41.0,0.0,0.0,41.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.51219512195122,18.0,43.90243902439025,22.0,53.65853658536585,693.28,2.8048780487804876,4.0,7.0,17.073170731707318,21.0,51.21951219512195,0.1951219512195122,0.0,14.0,14.0,100.0,2.0,2.0,100.0,3.0,25.0,28.0,56.0,0.6097560975609756,1.3658536585365855,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00526,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00527,500,499.9999999999812,51,43.0,84.31372549019608,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,70.58823529411765,48.0,94.11764705882354,51.0,100.0,83.35,4.0,4.0,1.0,1.9607843137254901,45.0,88.23529411764706,0.9411764705882353,1.0,169.0,169.0,100.0,42.0,42.0,100.0,42.0,18.0,20.0,137.0,0.35294117647058826,2.6862745098039214,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00528,500,499.9999999999812,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16862.75,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00529,500,499.9999999999812,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3648.37,4.0,4.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,COM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00530,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00531,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00532,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00533,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00534,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
SCALE-500-O00-00535,500,499.9999999999812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SEM_POCO_NO_CONJUNTO_AUDITADO
