well_id,siagas_aquifer,sgb2024_unit_aflorante,sgb2024_unit_subjacente,sgb2024_hydrolithologic_unit_afl,sgb2024_domain,geology_sgb_unit,geology_sgb_sigla,comparison_status,comparison_reason,manual_review_required
3500073516,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073538,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073547,Botucatu,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073556,Bauru,Grupo Caiuá,Formação Botucatu,(3) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500027251,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023047,Cuiaba,Grupo Cuiaba,,(5) NPcu,,"Litofácies Cuiabá, filito",NPcufl,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027263,Guarani,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500027271,Serra geral,Grupo Caiuá,Formação Botucatu,(5) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500045340,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500067385,Furnas,Formação Furnas,,(3) D1f,,Formação Furnas,D1f,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500067707,Cuiaba,Grupo Cuiaba,,(5) NPcu,,"Litofácies Cuiabá, xisto",NPcuxt,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500067282,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500067284,,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500045676,,Grupo Caiuá,Formação Botucatu,(5) K2c,,Grupo Caiuá,K2c,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072476,,Grupo Bauru,Formação Botucatu,(4) K2b,,Formação Vale do Rio do Peixe,K2vp,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500073140,,Grupo Cuiaba,,(5) NPcu,,"Litofácies Cuiabá, filito",NPcufl,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500045466,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500073207,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500073218,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500073092,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500067319,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500073104,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500027254,Caiua,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500067321,Guarani,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500072882,,Grupo Caiuá,Formação Botucatu,(3) K2c,,Grupo Caiuá,K2c,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072357,,Formação Ponta Grossa,Formação Furnas,(6) Dpg,,Formação Ponta Grossa,Dpg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500073570,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072691,,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072963,,Grupo Cuiaba,,(5) NPcu,,"Litofácies Cuiabá, xisto",NPcuxt,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072138,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072099,,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500073920,,Grupo Corumbá,,(4) NP3co,,"Fácies Bocaina, dolomito silicoso",NP3bod,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072961,,Grupo Cuiaba,,(5) NPcu,,"Litofácies Cuiabá, xisto",NPcuxt,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500073794,,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500073383,,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072761,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072317,,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500073332,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500023149,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022587,Guarani,Grupo Bauru,Formação Botucatu,(4) K2b,,Formação Vale do Rio do Peixe,K2vp,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500070462,Não definido,Grupo Bauru,Formação Botucatu,(4) K2b,,Coberturas detrito-lateríticas com concreções ferruginosas,ENdl,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500026993,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500026936,,Grupo Bauru,Formação Botucatu,(4) K2b,,Coberturas detrito-lateríticas com concreções ferruginosas,ENdl,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500022918,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022684,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022712,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500065104,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500065128,Guarani,Grupo Caiuá,Formação Botucatu,(5) K2c,,Grupo Caiuá,K2c,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500071676,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500071634,Bauru_Caiua,Grupo Caiuá,Formação Botucatu,(3) K2c,,Grupo Caiuá,K2c,POSSIVELMENTE CONSISTENTE,SIAGAS agrupa Bauru/Caiuá,False
3500071608,Bauru_Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,POSSIVELMENTE CONSISTENTE,SIAGAS agrupa Bauru/Caiuá,False
3500071424,Guarani,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500071418,Bauru_Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,POSSIVELMENTE CONSISTENTE,SIAGAS agrupa Bauru/Caiuá,False
3500071375,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500071345,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500071258,Bauru_Caiua,Grupo Caiuá,Formação Botucatu,(3) K2c,,Grupo Caiuá,K2c,POSSIVELMENTE CONSISTENTE,SIAGAS agrupa Bauru/Caiuá,False
3500071020,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500071005,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500070836,Bauru_Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,POSSIVELMENTE CONSISTENTE,SIAGAS agrupa Bauru/Caiuá,False
3500070752,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500070623,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500070608,Bauru_Caiua,Grupo Caiuá,Formação Botucatu,(3) K2c,,Grupo Caiuá,K2c,POSSIVELMENTE CONSISTENTE,SIAGAS agrupa Bauru/Caiuá,False
3500069421,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500069312,Bauru_Caiua,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"Bauru_Caiuá não coincide com a unidade explicitada no mapa, mas a captação pode ser mais profunda",True
3500045613,Bauru,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500053087,,Grupo Cuiaba,,(5) NPcu,,"Litofácies Cuiabá, xisto",NPcuxt,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500045634,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500023233,,Grupo Bauru,Formação Botucatu,(4) K2b,,Coberturas detrito-lateríticas com concreções ferruginosas,ENdl,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500045641,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500023156,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500065063,,Grupo Corumbá,,(4) NP3co,,Formação Tamengo,NP3t,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500045704,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500065035,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500065037,Caiua,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500065042,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500065052,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500065079,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500065084,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500065059,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500023220,Guarani,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500023238,Guarani,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500065129,Guarani,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500026839,Furnas,Formação Furnas,,(3) D1f,,Formação Furnas,D1f,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500065002,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500065005,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500065010,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500065048,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500071736,Não definido,Grupo Corumbá,,(4) NP3co,,Formação Tamengo,NP3t,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500071030,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500070482,Bauru_Caiua,Formação Cachoeirinha,Formação Botucatu,(5) ENch,,Formação Cachoeirinha,ENch,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"Bauru_Caiuá não coincide com a unidade explicitada no mapa, mas a captação pode ser mais profunda",True
3500069959,Bauru_Caiua,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"Bauru_Caiuá não coincide com a unidade explicitada no mapa, mas a captação pode ser mais profunda",True
3500069945,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500069758,Bauru_Caiua,Grupo Caiuá,Formação Botucatu,(3) K2c,,Grupo Caiuá,K2c,POSSIVELMENTE CONSISTENTE,SIAGAS agrupa Bauru/Caiuá,False
3500026965,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027006,Rocha cristalina,Embasamento Indiferenciado,,(5) Fr,,Formação Santa Cruz,NPcz,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
